time, 4020824211773201175, 4025185137773201155, 409061132773201254, 406908213773201128, 4067173146773201181, 405322121277320127, 4015213417077320185, 4010224513677320196, 40217218126773201172, 40245178127773201199
1646089634.2518227, 88.36, 75.99, 69.01, 69.8, 68.34, 68.11, 67.89, 67.44, 69.8, 67.21
1646089693.9346623, 88.36, 75.99, 69.01, 69.8, 68.34, 68.11, 68.0, 67.55, 69.8, 67.32
1646089753.6228309, 88.59, 75.99, 69.13, 69.8, 68.34, 68.22, 68.0, 67.55, 69.8, 67.21
1646089813.2969925, 88.59, 75.99, 69.13, 69.8, 68.34, 68.22, 68.0, 67.55, 69.8, 67.21
1646089872.9762266, 88.59, 75.99, 69.13, 69.8, 68.34, 68.22, 68.0, 67.55, 69.8, 67.21
1646089932.6580684, 88.36, 75.99, 69.24, 69.8, 68.34, 68.22, 68.0, 67.55, 70.7, 67.21
1646089992.343579, 88.02, 76.1, 69.35, 69.8, 68.45, 68.22, 67.89, 67.44, 70.7, 67.21
1646090052.035274, 88.25, 75.99, 69.46, 69.8, 68.45, 68.22, 68.0, 67.55, 70.7, 67.21
1646090111.7198775, 88.25, 76.32, -196.6, 185.0, 68.45, 68.22, 68.0, 67.55, 69.8, 67.21
1646090171.3967652, 88.14, 75.99, 69.35, 69.8, 68.45, 68.34, 68.0, 67.55, 69.8, 67.21
1646090231.078506, 88.25, 75.99, 69.24, 69.8, 68.45, 68.34, 68.0, 67.55, 69.8, 67.21
1646090290.76684, 88.14, 75.99, -196.6, 185.0, 68.34, 68.34, 68.0, 67.55, 69.8, 67.32
1646090350.4424, 87.8, 75.88, 68.9, 68.9, 68.22, 68.22, 68.0, 67.55, 69.8, 67.21
1646090410.115173, 87.57, 75.65, 68.79, 68.9, 68.11, 68.11, 68.0, 67.44, 69.8, 67.21
1646090469.7920163, 87.46, 75.65, 68.68, 68.9, 68.0, 68.0, 68.0, 67.55, 69.8, 67.21
1646090529.4698641, 87.13, 75.88, 68.45, 68.0, 67.89, 68.0, 67.89, 67.44, 69.8, 67.21
1646090589.1529443, 87.24, 75.54, 68.34, 68.0, 67.77, 67.89, 68.0, 67.44, 69.8, 67.21
1646090648.8359725, 87.57, 75.43, 68.22, 68.0, 67.66, 67.77, 67.89, 67.44, 69.8, 67.1
1646090708.5176983, 87.69, 75.43, 68.11, 68.0, 67.55, 67.66, 67.89, 67.44, 69.8, 67.1
1646090768.19819, 87.69, 75.43, 67.89, 68.0, 67.44, 67.66, 67.89, 67.32, 69.8, 67.1
1646090827.885007, 87.57, 75.31, 67.89, 185.0, 67.44, 67.55, 67.89, 67.32, 69.8, 67.1
1646090887.5642593, 87.57, 75.31, 67.89, 68.0, 67.44, 67.55, 67.77, 67.32, 69.8, 67.1
1646090947.248457, 87.57, 75.31, 68.0, 68.0, 67.44, 67.55, 67.89, 67.32, 69.8, 67.1
1646091006.9364486, 87.46, 75.43, 68.0, 68.0, 67.55, 67.55, 67.77, 67.32, 69.8, 67.1
1646091066.6269116, 87.35, 75.43, 68.11, 68.0, 67.55, 67.66, 67.77, 67.32, 69.8, 67.1
1646091126.3136654, 87.46, 75.43, 68.22, 68.0, 67.66, 67.66, 67.89, 67.44, 69.8, 67.1
1646091186.0078993, 87.46, 75.43, 68.22, 68.0, 67.77, 67.77, 67.89, 67.44, 69.8, 67.1
1646091245.697132, 87.46, 75.43, 68.22, 68.0, 67.77, 67.77, 67.77, 67.44, 69.8, 67.21
1646091305.3951077, 87.69, 75.54, 68.34, 68.9, 67.89, 67.77, 67.77, 67.44, 69.8, 67.1
1646091365.085596, 87.69, 75.54, 68.45, 68.9, 68.0, 67.89, 67.89, 67.44, 69.8, 67.21
1646091424.7875705, 87.8, 75.54, 68.45, -196.6, 68.0, 67.89, 67.89, 67.44, 69.8, 67.21
1646091484.4842863, 87.8, 75.65, 68.56, 68.9, 68.11, 67.89, 67.89, 67.44, 69.8, 67.21
1646091544.1823285, 88.02, 75.76, 68.56, 68.9, 68.11, 67.89, 67.89, 67.44, 69.8, 67.21
1646091603.8740308, 87.91, 75.65, 68.68, 68.9, 68.11, 68.22, 67.89, 67.44, 69.8, 67.21
1646091663.568236, 88.02, 75.65, 68.68, 68.9, 68.22, 68.0, 68.0, 67.55, 69.8, 67.21
1646091723.2602406, 88.02, 75.76, 68.79, 68.9, -196.6, 68.0, 67.89, 67.44, 69.8, 67.21
1646091782.9583032, 88.02, 75.76, 68.79, 68.9, 68.22, 68.0, 67.89, 67.44, 69.8, 67.21
1646091842.658916, 88.14, 75.76, 68.9, 185.0, 68.34, 68.11, 67.89, 67.44, 69.8, 67.21
1646091902.3595424, 88.14, 75.88, 68.9, 69.8, 68.34, 68.11, 67.89, 67.44, 69.8, 67.21
1646091962.0687628, 88.25, 75.88, 69.01, 69.8, 68.34, 68.11, 67.89, 67.44, 69.8, 67.32
1646092021.783035, 88.36, 76.1, 69.01, 69.8, 68.34, 68.11, 67.89, 67.44, 69.8, 67.21
1646092081.482318, 88.36, 75.88, 69.01, 69.8, 68.45, 68.34, 67.89, 67.44, 69.8, 67.21
1646092141.1914644, 88.47, 75.99, 69.13, 69.8, 68.45, 68.11, 68.0, 67.55, 70.7, 67.21
1646092200.899451, 88.59, 75.99, 69.13, 69.8, 68.45, 68.22, 68.0, 67.44, 70.7, 67.21
1646092260.603694, 88.7, 75.99, 69.24, 69.8, 68.45, 68.22, 67.89, 67.55, 70.7, 67.21
1646092320.3129976, 88.7, 76.1, 69.35, 69.8, 68.45, 68.22, 68.0, 67.55, 70.7, 67.21
1646092380.0209064, 88.59, 75.99, 69.46, 69.8, 68.56, 68.22, 68.0, 67.44, 70.7, 67.32
1646092439.726377, 88.36, 76.1, 69.57, 69.8, 68.56, 68.22, 68.0, 67.55, 70.7, 67.21
